index,date,close,high,low,open,volume,log_return,ma5,ma20,volatility,rsi,target_next_day_return,target_next_week_return,target_direction
100,2000-05-25,3099.280029296875,3290.530029296875,3078.179931640625,3181.5,1561840000,-0.025808858838139662,3165.67197265625,3450.760009765625,0.037965758332619684,32.82886077217721,0.0006966649701770611,0.19209684135604652,1
101,2000-05-26,3101.43994140625,3170.719970703125,3033.5,3100.969970703125,1069440000,0.0006966649701770611,3133.831982421875,3417.1730102539063,0.037369291509054214,36.45274137048845,0.09602691938769876,0.18462485495585126,1
102,2000-05-30,3414.030029296875,3415.7099609375,3101.429931640625,3101.429931640625,1457360000,0.09602691938769876,3163.69599609375,3396.3825073242188,0.04400550124443116,49.1261751256587,-0.026700452666160734,0.0658250383078018,0
103,2000-05-31,3324.080078125,3458.340087890625,3322.219970703125,3414.030029296875,1533730000,-0.026700452666160734,3223.82802734375,3381.2210083007812,0.04281758684536162,52.36669543438033,0.056978201745226484,0.11682523204144266,1
104,2000-06-01,3518.97998046875,3526.530029296875,3331.800048828125,3331.800048828125,1580240000,0.056978201745226484,3291.56201171875,3379.06201171875,0.04479497676099318,53.961195652158615,0.06509550791910483,0.052135392710089754,1
105,2000-06-02,3755.669921875,3759.81005859375,3518.97998046875,3518.97998046875,1903210000,0.06509550791910483,3422.839990234375,3388.3090087890623,0.047148590052166844,58.9757798487338,-0.006775321430018109,0.0012214292850071511,0
106,2000-06-05,3730.31005859375,3817.25,3688.889892578125,3742.280029296875,1455960000,-0.006775321430018109,3548.614013671875,3390.4065063476564,0.04665284774227959,55.84685588889452,-0.022772897260350797,-0.024941855820868778,0
107,2000-06-06,3646.320068359375,3801.31005859375,3637.800048828125,3730.31005859375,1603060000,-0.022772897260350797,3595.072021484375,3396.6425048828123,0.04569759052663494,49.984303832608646,0.024299741067480153,0.03224453454533745,1
108,2000-06-07,3736.010009765625,3736.14990234375,3599.530029296875,3644.4599609375,1431220000,0.024299741067480153,3677.4580078125,3411.1800048828127,0.04560681416867016,55.12892148531223,-0.007711637586126303,-0.015787748040829604,0
109,2000-06-08,3707.31005859375,3791.419921875,3671.43994140625,3737.929931640625,1399250000,-0.007711637586126303,3715.1240234375,3434.3090087890623,0.04317842221747823,58.20072029906521,0.014181544494022166,0.011985136938065742,1
110,2000-06-09,3760.260009765625,3785.02001953125,3707.31005859375,3707.31005859375,1268720000,0.014181544494022166,3716.042041015625,3453.243505859375,0.04245285147036393,65.61059422725559,-0.03293860653589399,0.007181128274845861,0
111,2000-06-12,3638.419921875,3779.739990234375,3638.31005859375,3761.14990234375,1281000000,-0.03293860653589399,3697.664013671875,3464.852001953125,0.043298657533196915,60.87611996504217,0.034413493105855286,0.07803094637651062,1
112,2000-06-13,3765.81005859375,3766.52001953125,3582.52001953125,3638.5400390625,1398790000,0.034413493105855286,3721.56201171875,3477.536999511719,0.043433241907299885,73.13996343666159,-0.023732541518686843,0.043650532763876836,0
113,2000-06-14,3677.489990234375,3793.719970703125,3670.7099609375,3767.5400390625,1400300000,-0.023732541518686843,3709.8580078125,3479.067004394531,0.04305892492854206,66.18888196216867,0.02006124739276902,0.0765356431034675,1
114,2000-06-15,3752.010009765625,3755.719970703125,3639.179931640625,3680.669921875,1426630000,0.02006124739276902,3718.797998046875,3489.1425048828123,0.042774450680402344,71.34430083532013,0.009377535830802274,0.013790390444576904,1
115,2000-06-16,3787.360107421875,3817.85009765625,3732.830078125,3758.360107421875,1501190000,0.009377535830802274,3724.218017578125,3507.193005371094,0.041823650937959825,71.95309844528816,0.037911211565770674,-0.027317288115991465,1
116,2000-06-19,3933.699951171875,3935.330078125,3730.77001953125,3787.360107421875,1411400000,0.037911211565770674,3783.2740234375,3540.8460083007812,0.04036412125092329,68.61295626737723,3.307949322138121e-05,-0.042120916432753945,1
117,2000-06-20,3933.830078125,3990.2099609375,3898.280029296875,3933.699951171875,1694520000,3.307949322138121e-05,3816.87802734375,3574.3020141601564,0.04037791434127412,73.34114382012055,0.009152568820903925,-0.0615510130278781,1
118,2000-06-21,3970.0,3981.260009765625,3867.919921875,3928.97998046875,1541900000,0.009152568820903925,3875.380029296875,3621.6310180664063,0.034939012432059616,69.65331706069516,-0.04268400526612168,-0.05140995011275027,0
119,2000-06-22,3804.110107421875,3968.85009765625,3804.0,3968.85009765625,1639540000,-0.04268400526612168,3885.800048828125,3652.8210205078126,0.035954721983520524,52.24960016254274,-0.03173014272976604,-0.03702729184664953,0
120,2000-06-23,3685.300048828125,3821.949951171875,3669.39990234375,3809.39990234375,1344960000,-0.03173014272976604,3865.388037109375,3682.122021484375,0.03627896484400839,48.07664340415162,0.02310758324900829,0.02107449213106194,1
121,2000-06-26,3771.449951171875,3840.5400390625,3685.300048828125,3685.300048828125,1316960000,0.02310758324900829,3832.938037109375,3715.622521972656,0.03636608317062108,55.33716710652591,-0.019397017101902704,0.008798648730226016,0
122,2000-06-27,3699.0,3804.93994140625,3698.5,3771.449951171875,1476020000,-0.019397017101902704,3785.972021484375,3729.8710205078123,0.030671348368863482,48.39784896006507,0.019293631736031772,-0.013390127899437903,1
123,2000-06-28,3771.06005859375,3817.5,3701.110107421875,3701.110107421875,1660130000,0.019293631736031772,3746.184033203125,3752.22001953125,0.029963774151296547,52.65986272044305,-0.02830134700002082,0.005927653871018516,0
124,2000-06-29,3665.830078125,3764.830078125,3634.030029296875,3764.830078125,1550990000,-0.02830134700002082,3718.52802734375,3759.5625244140624,0.028400761704762315,46.22476629831008,0.02637164124794555,0.04674824858572034,1
125,2000-06-30,3763.7900390625,3764.9599609375,3666.179931640625,3666.179931640625,2066390000,0.02637164124794555,3734.226025390625,3759.9685302734374,0.024991409764254315,55.10976447058122,0.010831739848172435,0.0022319338564563062,1
126,2000-07-03,3804.780029296875,3811.590087890625,3744.6298828125,3763.7900390625,600810000,0.010831739848172435,3740.892041015625,3763.692028808594,0.025046230045099215,51.70865486822288,-0.04158579373156669,-0.015962062432774978,0
127,2000-07-05,3649.800048828125,3804.9599609375,3646.4599609375,3804.9599609375,1342600000,-0.04158579373156669,3731.05205078125,3763.8660278320312,0.02630711671385432,48.852971908946486,0.03861141350648818,0.06659133648321507,1
128,2000-07-06,3793.47998046875,3793.89990234375,3610.27001953125,3648.1298828125,1482480000,0.03861141350648818,3735.53603515625,3766.7395263671874,0.027181631584740042,51.62475730653441,0.012519247714681029,0.042118944210588705,1
129,2000-07-07,3841.27001953125,3884.840087890625,3781.56005859375,3793.010009765625,1486480000,0.012519247714681029,3770.6240234375,3773.4375244140624,0.027226046866694917,52.09175353769363,-0.018144673481318672,0.05072623459478528,0
130,2000-07-10,3772.199951171875,3841.510009765625,3767.56005859375,3841.510009765625,1395950000,-0.018144673481318672,3772.306005859375,3774.034521484375,0.02740966540354145,43.33393796115468,-0.007362256441058881,0.07398751908304074,0
131,2000-07-11,3744.530029296875,3835.02001953125,3720.02001953125,3772.610107421875,1714500000,-0.007362256441058881,3760.256005859375,3779.3400268554688,0.02636079679395472,42.360154126497946,0.04096760518442329,0.05619029401725729,1
132,2000-07-12,3901.1201171875,3909.409912109375,3792.97998046875,3810.360107421875,1775980000,0.04096760518442329,3810.52001953125,3786.1055297851562,0.02682890040089523,47.46638423183125,0.014139021233861633,-0.014755438334211739,1
133,2000-07-13,3956.669921875,3991.8701171875,3900.22998046875,3901.1201171875,1881560000,0.014139021233861633,3843.1580078125,3800.0645263671877,0.026265130270273235,56.10737748642887,0.02112653809887766,0.009755964074919434,1
134,2000-07-14,4041.14990234375,4051.89990234375,3962.679931640625,3962.820068359375,1678610000,0.02112653809887766,3883.133984375,3814.521520996094,0.026301200233656206,64.64825067509781,0.005116611006936865,-0.03331165097691958,1
135,2000-07-17,4061.8798828125,4089.0400390625,4007.6201171875,4041.14990234375,1584500000,0.005116611006936865,3941.069970703125,3828.247509765625,0.026270130499058398,62.63585175617585,-0.025159481506842364,-0.06911626675292884,0
136,2000-07-18,3960.9599609375,4060.31005859375,3949.85009765625,4060.31005859375,1501970000,-0.025159481506842364,3984.35595703125,3829.6105102539063,0.02570118462218798,61.12167895489461,-0.02997812716704553,-0.024423855546119453,0
137,2000-07-19,3843.97998046875,3960.9599609375,3835.1201171875,3960.9599609375,1445310000,-0.02997812716704553,3972.9279296875,3825.1180053710937,0.026581400251766304,52.98211807462284,0.038650423642992836,-0.0067003514043541875,1
138,2000-07-20,3995.4599609375,3999.06005859375,3843.97998046875,3843.97998046875,1719880000,0.038650423642992836,3980.6859375,3826.391003417969,0.027965750685873262,62.98911548133739,-0.021941076952961238,-0.08180314967641189,0
139,2000-07-21,3908.75,3992.830078125,3892.25,3992.830078125,1545940000,-0.021941076952961238,3954.20595703125,3831.622998046875,0.026640189234229335,55.76326727118483,-0.030688004769072436,-0.11695860656862951,0
140,2000-07-24,3790.6201171875,3966.830078125,3787.2900390625,3908.75,1460690000,-0.030688004769072436,3899.95400390625,3836.8890014648437,0.026573001182527218,49.46957066492292,0.019532929699966926,-0.0490018972331698,1
141,2000-07-25,3865.389892578125,3871.639892578125,3762.0,3790.6201171875,1471000000,0.019532929699966926,3880.839990234375,3841.5859985351562,0.02643101449804324,58.592322395407024,-0.012254623025280251,-0.09327494165584978,0
142,2000-07-26,3818.31005859375,3865.330078125,3741.840087890625,3865.330078125,1754760000,-0.012254623025280251,3875.706005859375,3847.5515014648436,0.02618474886974958,51.07215747128375,-0.03645237462906484,-0.08980875384178469,0
143,2000-07-27,3681.6298828125,3816.489990234375,3680.780029296875,3816.489990234375,1791100000,-0.03645237462906484,3812.939990234375,3843.0799926757813,0.027149972332461598,43.59820749888292,-0.05709653384517887,-0.01591514749926427,0
144,2000-07-28,3477.31005859375,3716.949951171875,3452.949951171875,3689.68994140625,1769410000,-0.05709653384517887,3726.652001953125,3833.6539916992188,0.029338118379604445,39.33173374418857,0.03726870456638724,0.03983644556180256,1
145,2000-07-31,3609.35009765625,3610.949951171875,3437.590087890625,3477.530029296875,1512580000,0.03726870456638724,3690.397998046875,3825.931994628906,0.02999900531612077,45.45295528301791,-0.02474011472271293,0.027609235648976306,0
146,2000-08-01,3521.14990234375,3609.35009765625,3518.610107421875,3609.35009765625,1341460000,-0.02474011472271293,3621.55,3811.75048828125,0.03024575084557932,36.602551609631,-0.008788435211215116,0.04585465274987655,0
